"site_id","site","site_type","coordinates","lat","long","site_color","industrial_20","land_use","site_traffic","nearby_sources","ind_traf","tube_number","file_name_sampling","file_name","analysis_batch_date","sample_end_date","sample_type","start_date","end_date","time_difference","multiplier","week","sample_length","m_p_xylene_2","m_p_xylene_2_flag","m_p_xylene_2_unc","benzene","benzene_flag","benzene_unc","ethylbenzene","ethylbenzene_flag","ethylbenzene_unc","o_xylene","o_xylene_flag","o_xylene_unc","toluene","toluene_flag","toluene_unc","benzene_1_2_3_trimethyl","benzene_1_2_3_trimethyl_flag","benzene_1_2_3_trimethyl_unc","benzene_1_4_diethyl","benzene_1_4_diethyl_flag","benzene_1_4_diethyl_unc","benzene_1_ethyl_2_methyl","benzene_1_ethyl_2_methyl_flag","benzene_1_ethyl_2_methyl_unc","benzene_1_ethyl_3_methyl","benzene_1_ethyl_3_methyl_flag","benzene_1_ethyl_3_methyl_unc","benzene_1_ethyl_4_methyl","benzene_1_ethyl_4_methyl_flag","benzene_1_ethyl_4_methyl_unc","mesitylene","mesitylene_flag","mesitylene_unc","benzene_propyl","benzene_propyl_flag","benzene_propyl_unc","heptane","heptane_flag","heptane_unc","n_hexane","n_hexane_flag","n_hexane_unc","nonane","nonane_flag","nonane_unc","octane","octane_flag","octane_unc","decane","decane_flag","decane_unc","dodecane","dodecane_flag","dodecane_unc","undecane","undecane_flag","undecane_unc","pentane_2_3_4_trimethyl","pentane_2_3_4_trimethyl_flag","pentane_2_3_4_trimethyl_unc","pentane_2_4_dimethyl","pentane_2_4_dimethyl_flag","pentane_2_4_dimethyl_unc","hexane_2_methyl","hexane_2_methyl_flag","hexane_2_methyl_unc","heptane_3_methyl","heptane_3_methyl_flag","heptane_3_methyl_unc","hexane_3_methyl","hexane_3_methyl_flag","hexane_3_methyl_unc","pentane_3_methyl","pentane_3_methyl_flag","pentane_3_methyl_unc","pentane_2_methyl","pentane_2_methyl_flag","pentane_2_methyl_unc","butane_2_methyl","butane_2_methyl_flag","butane_2_methyl_unc","cyclohexane_methyl","cyclohexane_methyl_flag","cyclohexane_methyl_unc","x1_hexene","x1_hexene_flag","x1_hexene_unc","x2_pentene_z_cis","x2_pentene_z_cis_flag","x2_pentene_z_cis_unc","x1_3_butadiene_2_methyl","x1_3_butadiene_2_methyl_flag","x1_3_butadiene_2_methyl_unc","x2_hexanone","x2_hexanone_flag","x2_hexanone_unc","methyl_isobutyl_ketone","methyl_isobutyl_ketone_flag","methyl_isobutyl_ketone_unc","benzene_1_2_dichloro","benzene_1_2_dichloro_flag","benzene_1_2_dichloro_unc","carbon_tetrachloride","carbon_tetrachloride_flag","carbon_tetrachloride_unc","trichloromethane","trichloromethane_flag","trichloromethane_unc","tetrachloroethylene","tetrachloroethylene_flag","tetrachloroethylene_unc","trichloromonofluoromethane","trichloromonofluoromethane_flag","trichloromonofluoromethane_unc","conversion_factor","blank_corrected_value","xylenes","xylenes_flag","btex","btex_flag","season"
"3","61st & Passyunk","stationary","39.91820446, -75.2085474",39.91820446,-75.2085474,"#00B9E3","Industrial","Industrial","High","Auto body shop, junkyard, gas station","HighT/I","P733893","P733893 020824 013124 61st & Passyunk SS","P733893 020824 013124 61st & Passyunk SS.D","2024-02-08","2024-01-31","sample","2024-01-24","2024-01-31",10102,2,"52024",1,1.9917,"REG",0.7522,0.5908,"REG",0.2224,0.2957,"REG",0.1082,0.4262,"REG",0.1459,1.2603,"REG",0.4997,0.0789,"REG",0.0306,0.0072,"ND",0.0121,0.0751,"REG",0.031,0.1945,"REG",0.0404,0.0822,"REG",0.0267,0.1815,"REG",0.0673,0.096,"REG",0.0463,0.4419,"REG",0.1787,1.0006,"REG",0.2725,0.0757,"REG",0.0421,0.1255,"REG",0.0538,0.1219,"REG",0.056,0.0421,"LOD",0.0353,0.085,"REG",0.0559,0.144,"REG",0.0562,0.1087,"REG",0.0428,0.4417,"REG",0.1116,0.3137,"REG",0.1148,0.9658,"REG",0.3264,0.8935,"REG",0.3284,2.8283,"REG",1.035,0.2585,"ULOD",0.0965,0.5516,"REG",0.2085,0.1358,"REG",0.0519,0.0316,"REG",0.0145,0.0049,"LOD",0.0071,0.0016,"ND",0.0027,5e-4,"ND",8e-4,0.0144,"LOD",0.0124,0.3561,"REG",0.1296,0.0439,"REG",0.0168,0.022,"REG",0.0045,0.0707,"REG",0.0174,0.23569118797786387,0.3,2.4179,"REG",4.564699999999999,"REG","Winter"
"3","61st & Passyunk","stationary","39.91820446, -75.2085474",39.91820446,-75.2085474,"#00B9E3","Industrial","Industrial","High","Auto body shop, junkyard, gas station","HighT/I","P726668","P726668 021524 020724 61st & Passyunk SS","P726668 021524 020724 61st & Passyunk SS.D","2024-02-15","2024-02-07","sample","2024-01-31","2024-02-07",10077,2,"62024",1,2.1668,"REG",0.8183,0.859,"REG",0.3232,0.3114,"REG",0.1139,0.4691,"REG",0.1603,1.5759,"REG",0.6249,0.0565,"REG",0.0251,0.0363,"REG",0.0186,0.0513,"REG",0.0249,0.1462,"REG",0.0336,0.0786,"REG",0.026,0.1902,"REG",0.0705,0.0662,"REG",0.0383,0.5326,"REG",0.2153,0.937,"REG",0.2551,0.0712,"REG",0.0402,0.1093,"REG",0.0472,0.0641,"REG",0.0387,0.0261,"LOD",0.032,0.0786,"LOD",0.0554,0.1684,"REG",0.0637,0.1618,"REG",0.0589,0.4495,"REG",0.1135,0.2561,"REG",0.0964,0.944,"REG",0.3192,1.3944,"REG",0.5107,3.5158,"REG",1.2853,0.4723,"ULOD",0.1763,0.6679,"REG",0.2509,0.0905,"REG",0.036,0.0383,"REG",0.0164,0.0034,"ND",0.0057,0.0016,"ND",0.0027,0.0127,"REG",0.0043,0.009,"LOD",0.0121,0.4284,"REG",0.1556,0.0441,"REG",0.0169,0.0397,"REG",0.0074,0.2552,"REG",0.0626,0.23627591356081978,1.08,2.6359,"REG",5.3822,"REG","Winter"
"3","61st & Passyunk","stationary","39.91820446, -75.2085474",39.91820446,-75.2085474,"#00B9E3","Industrial","Industrial","High","Auto body shop, junkyard, gas station","HighT/I","P733845","P733845 021624 021424 61st and Passyunk SS","P733845 021624 021424 61st and Passyunk SS.D","2024-02-16","2024-02-14","sample","2024-02-07","2024-02-14",10039,2,"72024",1,2.6659,"REG",1.0068,1.5533,"REG",0.5843,0.4022,"REG",0.1471,0.5705,"REG",0.1945,1.9888,"REG",0.7886,0.0832,"REG",0.0318,0.0577,"REG",0.0236,0.0721,"REG",0.0302,0.2027,"REG",0.0417,0.1015,"REG",0.0312,0.2988,"REG",0.11,0.1147,"REG",0.0521,0.8045,"REG",0.3252,1.4651,"REG",0.3989,0.1284,"REG",0.0664,0.1554,"REG",0.066,0.1421,"REG",0.063,0.0693,"REG",0.0433,0.1785,"REG",0.069,0.2837,"REG",0.1008,0.2586,"REG",0.09,0.657,"REG",0.1645,0.5149,"REG",0.1817,1.4699,"REG",0.4946,2.3089,"ULOD",0.8445,5.4834,"ULOD",2.0026,0.8394,"ULOD",0.3133,1.9496,"REG",0.7239,0.171,"REG",0.0646,0.0585,"REG",0.0224,0.0034,"ND",0.0057,0.0016,"ND",0.0027,0.0164,"REG",0.0055,0.009,"LOD",0.0121,0.4013,"REG",0.1458,0.0535,"REG",0.0205,0.0487,"REG",0.0089,0.2324,"REG",0.057,0.2371702740265346,0.98,3.2364,"REG",7.1807,"REG","Winter"
"3","61st & Passyunk","stationary","39.91820446, -75.2085474",39.91820446,-75.2085474,"#00B9E3","Industrial","Industrial","High","Auto body shop, junkyard, gas station","HighT/I","P726651","P726651 022924 022124 61st and Passyunk SS","P726651 022924 022124 61st and Passyunk SS.D","2024-02-29","2024-02-21","sample","2024-02-14","2024-02-21",10091,2,"82024",1,1.7108,"REG",0.6461,0.641,"REG",0.2413,0.2515,"REG",0.092,0.3641,"REG",0.125,1.1689,"REG",0.4635,0.0489,"REG",0.0234,0.0332,"REG",0.018,0.0444,"REG",0.0234,0.1321,"REG",0.0318,0.0561,"REG",0.0213,0.1404,"REG",0.0525,0.0661,"REG",0.0382,0.4551,"REG",0.184,0.7308,"REG",0.199,0.4344,"REG",0.2158,0.2661,"REG",0.1117,0.0882,"REG",0.0454,0.0261,"LOD",0.032,0.0785,"LOD",0.0553,0.1321,"REG",0.0527,0.1286,"REG",0.0487,0.2969,"REG",0.0765,0.2791,"REG",0.1036,0.6284,"REG",0.2148,1.1282,"REG",0.4137,3.2655,"REG",1.1942,0.162,"REG",0.0605,0.427,"REG",0.1635,0.0065,"ND",0.0109,0.0382,"REG",0.0163,0.0034,"ND",0.0057,0.0016,"ND",0.0027,5e-4,"ND",8e-4,0.02,"REG",0.0129,0.2709,"REG",0.099,0.0347,"REG",0.0134,0.0132,"REG",0.0032,0.0991,"REG",0.0243,0.23594811029158466,0.42,2.0749,"REG",4.136299999999999,"REG","Winter"
"3","61st & Passyunk","stationary","39.91820446, -75.2085474",39.91820446,-75.2085474,"#00B9E3","Industrial","Industrial","High","Auto body shop, junkyard, gas station","HighT/I","P733883","P733883 030124 022824 61st and Passyunk SS","P733883 030124 022824 61st and Passyunk SS.D","2024-03-01","2024-02-28","sample","2024-02-21","2024-02-28",10105,2,"92024",1,1.2419,"REG",0.469,0.5721,"REG",0.2154,0.1769,"REG",0.0648,0.2647,"REG",0.0919,0.8135,"REG",0.3226,0.0488,"REG",0.0234,0.0302,"REG",0.0174,0.0375,"REG",0.0219,0.1042,"REG",0.0284,0.0448,"REG",0.0192,0.1237,"REG",0.0465,0.054,"LOD",0.0354,0.2693,"REG",0.1089,0.4198,"REG",0.1144,0.0616,"REG",0.0361,0.0801,"REG",0.0356,0.0736,"REG",0.0412,0.0421,"LOD",0.0353,0.0915,"REG",0.0565,0.09,"REG",0.0409,0.0823,"REG",0.0355,0.1975,"REG",0.0532,0.1972,"REG",0.0781,0.4345,"REG",0.1515,0.6699,"REG",0.2473,1.8473,"REG",0.6784,0.0888,"REG",0.0331,0.4056,"REG",0.1558,0.0789,"REG",0.032,0.0249,"REG",0.0129,0.0034,"ND",0.0057,0.0016,"ND",0.0027,5e-4,"ND",8e-4,0.0089,"LOD",0.012,0.2278,"REG",0.0836,0.0347,"REG",0.0134,0.0176,"REG",0.0038,0.066,"REG",0.0162,0.23562121533422872,0.28,1.5066,"REG",3.0691,"REG",NA
"3","61st & Passyunk","stationary","39.91820446, -75.2085474",39.91820446,-75.2085474,"#00B9E3","Industrial","Industrial","High","Auto body shop, junkyard, gas station","HighT/I","P726603","P726603 031524 030624 61st and Passyunk SS","P726603 031524 030624 61st and Passyunk SS RR.D","2024-03-15","2024-03-06","sample","2024-02-28","2024-03-06",10118,2,"102024",1,1.2609,"REG",0.4762,0.7968,"REG",0.2998,0.1816,"REG",0.0665,0.2643,"REG",0.0918,0.9152,"REG",0.3629,0.0413,"REG",0.0218,0.0271,"LOD",0.0169,0.0368,"REG",0.0218,0.1108,"REG",0.0291,0.0484,"REG",0.0198,0.1148,"REG",0.0433,0.0538,"LOD",0.0354,0.3471,"REG",0.1404,0.5445,"REG",0.1483,0.2673,"REG",0.1336,0.1802,"REG",0.0762,0.0753,"REG",0.0416,0.0386,"LOD",0.0344,0.0775,"LOD",0.0551,0.1378,"REG",0.0543,0.1278,"REG",0.0484,0.2754,"REG",0.0714,0.2075,"REG",0.0812,0.5885,"REG",0.2016,0.8196,"REG",0.3015,2.3222,"REG",0.8509,0.2956,"ULOD",0.1103,0.4442,"REG",0.1696,0.1502,"REG",0.057,0.0357,"REG",0.0156,0.0034,"ND",0.0057,0.0477,"REG",0.0154,0.0108,"REG",0.0037,0.0254,"REG",0.0136,0.3129,"REG",0.114,0.036,"REG",0.0138,0.0174,"REG",0.0038,0.1164,"REG",0.0286,0.2353184800308738,0.49475,1.5252,"REG",3.4187999999999996,"REG",NA
"3","61st & Passyunk","stationary","39.91820446, -75.2085474",39.91820446,-75.2085474,"#00B9E3","Industrial","Industrial","High","Auto body shop, junkyard, gas station","HighT/I","P733850","P733850 031624 031324 61st and Passyunk Rename","P733850 031624 031324 61st and Passyunk Rename.D","2024-03-16","2024-03-13","sample","2024-03-06","2024-03-13",10001,1,"112024",1,2.1969,"REG",0.8297,0.6312,"REG",0.2376,0.3188,"REG",0.1166,0.4648,"REG",0.1589,1.5407,"ULOD",0.6109,0.0645,"REG",0.0271,0.0427,"REG",0.02,0.0666,"REG",0.0288,0.1998,"REG",0.0413,0.0829,"REG",0.027,0.1995,"REG",0.0738,0.0939,"REG",0.0459,0.506,"REG",0.2046,1.0741,"REG",0.2925,0.0728,"REG",0.041,0.1261,"REG",0.054,0.0762,"REG",0.0421,0.0309,"REG",0.0331,0.0684,"REG",0.0548,0.2576,"REG",0.0923,0.161,"REG",0.0587,0.5186,"REG",0.1305,0.4041,"REG",0.1446,1.0953,"REG",0.3696,1.665,"ULOD",0.6094,4.7777,"ULOD",1.7453,0.6784,"ULOD",0.2532,0.7756,"REG",0.2905,0.1749,"REG",0.066,0.0865,"REG",0.0314,0.0034,"ND",0.0057,0.0016,"ND",0.0027,0.0118,"REG",0.004,0.0119,"REG",0.0123,0.2805,"REG",0.1025,0.0411,"REG",0.0158,0.0198,"REG",0.0042,0.1178,"REG",0.0289,0.23807143095214287,0.49475,2.6616999999999997,"REG",5.1524,"REG",NA
"3","61st & Passyunk","stationary","39.91820446, -75.2085474",39.91820446,-75.2085474,"#00B9E3","Industrial","Industrial","High","Auto body shop, junkyard, gas station","HighT/I","P726644","P726644 040224 032024 61st & Passyunk SS","P726644 040224 032024 61st & Passyunk SS.D","2024-04-02","2024-03-20","sample","2024-03-13","2024-03-20",9661,2,"122024",1,2.1707,"REG",0.8198,0.524,"REG",0.1973,0.3041,"REG",0.1112,0.4457,"REG",0.1526,1.3989,"REG",0.5547,0.0707,"REG",0.029,0.0473,"REG",0.0214,0.0671,"REG",0.0294,0.1923,"REG",0.0406,0.0858,"REG",0.0279,0.1979,"REG",0.0733,0.094,"REG",0.0466,0.437,"REG",0.1767,0.729,"REG",0.1985,0.1074,"REG",0.0568,0.1327,"REG",0.0568,0.0991,"REG",0.0495,0.0348,"LOD",0.0348,0.095,"REG",0.059,0.207,"REG",0.0763,0.2372,"REG",0.0833,0.4195,"REG",0.1064,0.3391,"REG",0.1237,0.9319,"REG",0.3154,1.8351,"REG",0.6716,4.8176,"REG",1.76,0.5065,"ULOD",0.1891,0.9664,"REG",0.3608,0.1097,"REG",0.0428,0.0235,"REG",0.0129,0.0036,"ND",0.0059,0.0017,"ND",0.0028,0.0113,"REG",0.0039,0.0151,"LOD",0.013,0.3574,"REG",0.1301,0.028,"REG",0.0109,0.0228,"REG",0.0047,0.2254,"REG",0.0553,0.2464498893439997,0.9147500000000001,2.6164,"REG",4.843400000000001,"REG",NA
"3","61st & Passyunk","stationary","39.91820446, -75.2085474",39.91820446,-75.2085474,"#00B9E3","Industrial","Industrial","High","Auto body shop, junkyard, gas station","HighT/I","P733859","P733859 041224 041024 61st & Passyunk SS","P733859 041224 041024 61st & Passyunk SS.D","2024-04-12","2024-04-10","sample","2024-04-03","2024-04-10",10041,2,"152024",1,1.5366,"REG",0.5803,0.4202,"REG",0.1583,0.2123,"REG",0.0777,0.3289,"REG",0.1133,0.8079,"REG",0.3203,0.068,"REG",0.0279,0.0516,"REG",0.0221,0.0549,"REG",0.0258,0.0734,"REG",0.0253,0.0676,"REG",0.0236,0.1743,"REG",0.0647,0.0724,"REG",0.0399,0.3004,"REG",0.1215,0.5071,"REG",0.1381,0.051,"REG",0.0318,0.0861,"REG",0.038,0.0899,"REG",0.046,0.0485,"LOD",0.037,0.0946,"REG",0.0571,0.1449,"REG",0.0565,0.0895,"REG",0.0375,0.2714,"REG",0.0705,0.2812,"REG",0.1044,0.6073,"REG",0.2079,0.7955,"REG",0.2928,2.3665,"REG",0.867,0.4876,"ULOD",0.182,0.5976,"REG",0.2253,0.073,"REG",0.03,0.0201,"REG",0.0119,0.0034,"ND",0.0057,0.0016,"ND",0.0027,0.0091,"REG",0.0032,0.018,"LOD",0.0128,0.1863,"REG",0.0689,0.0279,"REG",0.0109,0.0133,"REG",0.0032,0.0569,"REG",0.014,0.23712303365724338,0.24,1.8655,"REG",3.3059,"REG",NA
"3","61st & Passyunk","stationary","39.91820446, -75.2085474",39.91820446,-75.2085474,"#00B9E3","Industrial","Industrial","High","Auto body shop, junkyard, gas station","HighT/I","P733882","P733882 042624 041724 61st and Passyunk SS","P733882 042624 041724 61st and Passyunk SS.D","2024-04-26","2024-04-17","sample","2024-04-10","2024-04-17",10174,2,"162024",1,1.1022,"REG",0.4163,0.3041,"REG",0.1147,0.1505,"REG",0.0551,0.2315,"REG",0.0809,0.5965,"REG",0.2365,0.0373,"REG",0.021,0.027,"LOD",0.0168,0.0339,"LOD",0.0211,0.0897,"REG",0.0267,0.0408,"REG",0.0185,0.1065,"REG",0.0403,0.0417,"LOD",0.0329,0.2204,"REG",0.0891,0.3104,"REG",0.0846,0.2188,"REG",0.1099,0.1218,"REG",0.0522,0.0791,"REG",0.0426,0.0372,"LOD",0.0339,0.0737,"LOD",0.0545,0.1013,"REG",0.0438,0.0916,"REG",0.0379,0.1827,"REG",0.0497,0.1503,"REG",0.0644,0.3956,"REG",0.1389,0.6641,"REG",0.2451,1.7365,"REG",0.6382,0.2452,"ULOD",0.0915,0.4345,"REG",0.1661,0.072,"REG",0.0296,0.0198,"REG",0.0117,0.0034,"ND",0.0056,0.0016,"ND",0.0027,5e-4,"ND",8e-4,0.0068,"LOD",0.0119,0.3253,"REG",0.1185,0.0184,"REG",0.0073,0.0131,"REG",0.0032,0.117,"REG",0.0287,0.23402323382665433,0.5,1.3337,"REG",2.3848000000000003,"REG",NA
"3","61st & Passyunk","stationary","39.91820446, -75.2085474",39.91820446,-75.2085474,"#00B9E3","Industrial","Industrial","High","Auto body shop, junkyard, gas station","HighT/I","P726666","P726666 042724 042424 61st and Passyunk SS","P726666 042724 042424 61st and Passyunk SS.D","2024-04-27","2024-04-24","sample","2024-04-17","2024-04-24",9802,2,"172024",1,1.0493,"REG",0.3963,0.2965,"REG",0.1119,0.1358,"REG",0.0498,0.2188,"REG",0.0769,0.5584,"REG",0.2214,0.0465,"REG",0.0233,0.028,"LOD",0.0174,0.0317,"LOD",0.0213,0.0859,"REG",0.027,0.0385,"REG",0.0186,0.1105,"REG",0.0419,0.0433,"LOD",0.0341,0.1892,"REG",0.0766,0.2678,"REG",0.073,0.0619,"REG",0.0365,0.0712,"REG",0.0322,0.0722,"REG",0.0414,0.0331,"LOD",0.0341,0.0629,"LOD",0.0554,0.0927,"REG",0.0422,0.0815,"REG",0.0357,0.176,"REG",0.0485,0.144,"REG",0.0635,0.3857,"REG",0.1362,0.5637,"REG",0.2091,1.472,"REG",0.5429,0.1674,"REG",0.0625,0.4188,"REG",0.1608,0.0396,"REG",0.0199,0.0137,"LOD",0.011,0.0035,"ND",0.0059,0.0017,"ND",0.0028,0.0075,"REG",0.0026,0.0128,"LOD",0.0126,0.3376,"REG",0.123,0.0286,"REG",0.0111,0.0091,"REG",0.0028,0.1603,"REG",0.0393,0.2429047521885718,0.66,1.2681,"REG",2.2588,"REG",NA
"3","61st & Passyunk","stationary","39.91820446, -75.2085474",39.91820446,-75.2085474,"#00B9E3","Industrial","Industrial","High","Auto body shop, junkyard, gas station","HighT/I","P726606","P726606 051124 050124 61st SS.D","P726606 051124 050124 61st SS.D","2024-05-11","2024-05-01","sample","2024-04-24","2024-05-01",10191,2,"182024",1,1.1334,"REG",0.428,0.3066,"REG",0.1157,0.1452,"REG",0.0532,0.2298,"REG",0.0803,0.5666,"REG",0.2247,0.0484,"REG",0.0232,0.0359,"REG",0.0184,0.0372,"REG",0.0217,0.093,"REG",0.027,0.0481,"REG",0.0197,0.1382,"REG",0.0517,0.0476,"LOD",0.0339,0.271,"REG",0.1096,0.3768,"REG",0.1027,0.1149,"REG",0.06,0.0969,"REG",0.0422,0.1134,"REG",0.0531,0.069,"REG",0.0428,0.1276,"REG",0.0605,0.1011,"REG",0.0437,0.1274,"REG",0.0482,0.2159,"REG",0.0573,0.2193,"REG",0.0847,0.5026,"REG",0.1735,0.3824,"REG",0.144,2.5419,"REG",0.9307,0.268,"ULOD",0.1,0.5681,"REG",0.2144,0.0474,"REG",0.0218,0.0048,"ND",0.008,0.0034,"ND",0.0056,0.0016,"ND",0.0027,0.0126,"REG",0.0043,0.0087,"LOD",0.0119,0.3247,"REG",0.1183,0.0257,"REG",0.01,0.0131,"REG",0.0032,0.0416,"REG",0.0103,0.23363285064786388,0.178,1.3632,"REG",2.3815999999999997,"REG",NA
"3","61st & Passyunk","stationary","39.91820446, -75.2085474",39.91820446,-75.2085474,"#00B9E3","Industrial","Industrial","High","Auto body shop, junkyard, gas station","HighT/I","P726641","P726641 051224 050824 61st SS","P726641 051224 050824 61st SS.D","2024-05-12","2024-05-08","sample","2024-05-01","2024-05-08",10251,2,"192024",1,1.064,"REG",0.4018,0.4207,"REG",0.1585,0.1444,"REG",0.0529,0.2285,"REG",0.0799,0.638,"REG",0.253,0.0407,"REG",0.0215,0.0268,"LOD",0.0167,0.0336,"LOD",0.021,0.089,"REG",0.0265,0.0405,"REG",0.0183,0.113,"REG",0.0426,0.0414,"LOD",0.0326,0.0017,"ND",0.0029,0.2705,"REG",0.0738,0.1282,"REG",0.0662,0.0841,"REG",0.0371,0.089,"REG",0.0453,0.0369,"LOD",0.0337,0.0878,"REG",0.0554,0.0769,"REG",0.0374,0.0941,"REG",0.0385,0.1561,"REG",0.0437,0.1262,"REG",0.0577,0.3569,"REG",0.1265,0.2701,"REG",0.1046,1.8024,"REG",0.662,0.1909,"REG",0.0713,0.3491,"REG",0.1355,0.0359,"REG",0.0185,0.0124,"LOD",0.0104,0.0034,"ND",0.0056,0.0016,"ND",0.0027,0.0125,"REG",0.0042,0.0141,"REG",0.0122,0.3369,"REG",0.1226,0.0255,"REG",0.01,0.0173,"REG",0.0038,0.0413,"REG",0.0102,0.23226537712929285,0.178,1.2925,"REG",2.4956,"REG",NA
"3","61st & Passyunk","stationary","39.91820446, -75.2085474",39.91820446,-75.2085474,"#00B9E3","Industrial","Industrial","High","Auto body shop, junkyard, gas station","HighT/I","P733847","P733847 052324 051524 61st SS","P733847 052324 051524 61st SS.D","2024-05-23","2024-05-15","sample","2024-05-08","2024-05-15",9425,2,"202024",1,0.7329,"REG",0.2768,0.305,"REG",0.1152,0.0934,"REG",0.0343,0.148,"REG",0.0544,0.4366,"REG",0.1731,0.0282,"LOD",0.0208,0.0162,"LOD",0.0164,0.022,"LOD",0.0206,0.0633,"REG",0.0258,0.032,"REG",0.0182,0.0787,"REG",0.0309,0.0322,"LOD",0.0334,0.1492,"REG",0.0604,0.2235,"REG",0.061,0.1091,"REG",0.0578,0.065,"REG",0.0301,0.0554,"REG",0.0383,0.0344,"LOD",0.0354,0.0743,"LOD",0.0583,0.0836,"REG",0.0407,0.0565,"REG",0.0304,0.1485,"REG",0.0429,0.0999,"REG",0.0537,0.3364,"REG",0.1213,0.6312,"REG",0.2337,1.6168,"REG",0.5957,0.1662,"ULOD",0.062,0.3686,"REG",0.1434,0.0268,"REG",0.0172,0.0135,"LOD",0.0113,0.0037,"ND",0.0061,0.0145,"REG",0.0058,0.0097,"REG",0.0034,0.0094,"LOD",0.0129,0.3969,"REG",0.1444,0.0278,"REG",0.0108,0.0094,"REG",0.0029,0.1864,"REG",0.0458,0.2526209422761147,0.738,0.8809,"REG",1.7159,"REG",NA
"3","61st & Passyunk","stationary","39.91820446, -75.2085474",39.91820446,-75.2085474,"#00B9E3","Industrial","Industrial","High","Auto body shop, junkyard, gas station","HighT/I","P733863","P733863 052424 052224 61st SS","P733863 052424 052224 61st SS.D","2024-05-24","2024-05-22","sample","2024-05-15","2024-05-22",9850,2,"212024",1,0.7592,"REG",0.2868,0.2602,"REG",0.0983,0.0995,"REG",0.0365,0.1576,"REG",0.0571,0.4523,"REG",0.1794,0.0308,"LOD",0.0204,0.0155,"LOD",0.0157,0.0245,"LOD",0.0201,0.0606,"REG",0.0247,0.0268,"LOD",0.0169,0.0753,"REG",0.0296,0.0308,"LOD",0.032,0.1624,"REG",0.0658,0.2477,"REG",0.0676,0.0657,"REG",0.0381,0.0622,"REG",0.0288,0.0728,"REG",0.0415,0.0439,"LOD",0.0363,0.0914,"REG",0.0577,0.0923,"REG",0.042,0.0574,"REG",0.0298,0.1557,"REG",0.044,0.1075,"REG",0.0541,0.3467,"REG",0.1238,0.6664,"REG",0.2461,1.7597,"REG",0.647,0.21560000000000001,"ULOD",0.0805,0.4275,"REG",0.1639,0.0257,"REG",0.0164,0.0129,"LOD",0.0108,0.03,"REG",0.0134,0.0017,"ND",0.0028,5e-4,"ND",8e-4,0.009,"LOD",0.0124,0.3214,"REG",0.1171,0.0266,"REG",0.0104,0.0135,"REG",0.0033,0.1252,"REG",0.0307,0.24172105390379503,0.518,0.9168,"REG",1.7288,"REG",NA
"3","61st & Passyunk","stationary","39.91820446, -75.2085474",39.91820446,-75.2085474,"#00B9E3","Industrial","Industrial","High","Auto body shop, junkyard, gas station","HighT/I","P733890","P733890 060724 052924 61st SS","P733890 060724 052924 61st SS.D","2024-06-07","2024-05-29","sample","2024-05-22","2024-05-29",9572,2,"222024",1,0.7768,"REG",0.2934,0.271,"REG",0.1024,0.1037,"REG",0.0381,0.1696,"REG",0.0611,0.5355,"REG",0.2123,0.0315,"LOD",0.021,0.0191,"LOD",0.0165,0.0252,"LOD",0.0207,0.0623,"REG",0.0254,0.0274,"LOD",0.0174,0.077,"REG",0.0303,0.0317,"LOD",0.0329,0.1661,"REG",0.0673,0.2236,"REG",0.061,0.0599,"REG",0.036,0.0583,"REG",0.0275,0.0609,"REG",0.0392,0.0282,"LOD",0.0338,0.0669,"LOD",0.0569,0.0633,"REG",0.0358,0.0834,"REG",0.0365,0.1532,"REG",0.0438,0.1229,"REG",0.0587,0.3313,"REG",0.1194,0.5352,"REG",0.199,1.4328,"REG",0.529,0.1406,"REG",0.0525,0.4069,"REG",0.1568,0.0444,"REG",0.0215,0.007,"LOD",0.0105,0.0271,"REG",0.0126,0.0017,"ND",0.0029,0.011,"REG",0.0038,0.025,"REG",0.0141,0.1654,"REG",0.0617,0.0195,"REG",0.0078,0.0232,"REG",0.0047,0.0497,"REG",0.0123,0.248741368674507,0.2,0.9464,"REG",1.8566,"REG",NA
